Team Name,Year,Overall - ,GP - Games Played,MIN - Minutes Played,PTS - Points,W - Wins,L - Losses,W_PCT - Win Percentage,FGM - Field Goals Made,FGA - Field Goals Attempted,FG_PCT - Field Goal Percentage,FG3M - 3 Point Field Goals Made,FG3A - 3 Point Field Goals Attempted,FG3_PCT - 3 Point Field Goal Percentage,FTM - Free Throws Made,FTA - Free Throws Attempted,FT_PCT - Free Throw Percentage,OREB - Offensive Rebounds,DREB - Defensive Rebounds,REB - Rebounds,AST - Assists,TOV - Turnovers,STL - Steals,BLK - Blocks,PF - Personal Fouls,PLUS_MINUS - Plus-Minus
BOSTON CELTICS,2024-25,2024-25,15,49.0,121.5,12,3,.800,41.9,90.5,46.3,19.1,50.5,37.9,18.7,22.8,81.9,10.3,32.5,42.7,25.9,12.1,7.1,4.9,16.5,9.7
BOSTON CELTICS,2023-24,2023-24,82,48.4,120.6,64,18,.780,43.9,90.2,48.7,16.5,42.5,38.8,16.3,20.2,80.7,10.7,35.6,46.3,26.9,11.9,6.8,6.6,16.2,11.3
BOSTON CELTICS,2022-23,2022-23,82,48.7,117.9,57,25,.695,42.2,88.8,47.5,16.0,42.6,37.7,17.5,21.6,81.2,9.7,35.6,45.3,26.7,13.4,6.4,5.2,18.8,6.5
BOSTON CELTICS,2021-22,2021-22,82,48.5,111.8,51,31,.622,40.7,87.4,46.6,13.2,37.1,35.6,17.0,20.9,81.6,10.5,35.5,46.1,24.8,13.6,7.2,5.8,18.5,7.3
BOSTON CELTICS,2020-21,2020-21,72,48.3,112.6,36,36,.500,41.5,88.9,46.6,13.6,36.4,37.4,16.1,20.8,77.5,10.6,33.6,44.3,23.5,14.1,7.7,5.3,20.4,1.5
BOSTON CELTICS,2019-20,2019-20,72,48.4,113.7,48,24,.667,41.3,89.6,46.1,12.6,34.5,36.4,18.6,23.2,80.1,10.7,35.4,46.1,23.0,13.8,8.3,5.6,21.6,6.3
BOSTON CELTICS,2018-19,2018-19,82,48.2,112.4,49,33,.598,42.1,90.5,46.5,12.6,34.5,36.5,15.6,19.5,80.2,9.8,34.7,44.5,26.3,12.8,8.6,5.3,20.4,4.4
BOSTON CELTICS,2017-18,2017-18,82,48.3,104.0,55,27,.671,38.3,85.1,45.0,11.5,30.4,37.7,16.0,20.7,77.1,9.4,35.1,44.5,22.5,14.0,7.4,4.5,19.7,3.6
BOSTON CELTICS,2016-17,2016-17,82,48.2,108.0,53,29,.646,38.6,85.1,45.4,12.0,33.4,35.9,18.7,23.2,80.7,9.1,32.9,42.0,25.2,13.3,7.5,4.1,20.6,2.6
BOSTON CELTICS,2015-16,2015-16,82,48.2,105.7,48,34,.585,39.2,89.2,43.9,8.7,26.1,33.5,18.5,23.5,78.8,11.6,33.3,44.9,24.2,13.7,9.2,4.2,21.9,3.2
BOSTON CELTICS,2014-15,2014-15,82,48.5,101.4,40,42,.488,38.9,87.9,44.3,8.0,24.6,32.7,15.4,20.5,75.4,11.1,32.7,43.8,24.5,13.8,8.2,3.6,21.2,0.2
BOSTON CELTICS,2013-14,2013-14,82,48.1,96.2,25,57,.305,36.5,83.9,43.5,7.0,21.1,33.3,16.2,20.8,77.7,12.0,30.5,42.5,21.0,15.4,7.1,4.2,21.3,-4.5
BOSTON CELTICS,2012-13,2012-13,81,49.0,96.5,41,40,.506,37.0,79.7,46.5,6.1,17.2,35.8,16.3,21.0,77.6,8.1,31.3,39.3,22.8,14.6,8.2,4.5,21.2,-0.2
BOSTON CELTICS,2011-12,2012-13,81,49.0,96.5,41,40,.506,37.0,79.7,46.5,6.1,17.2,35.8,16.3,21.0,77.6,8.1,31.3,39.3,22.8,14.6,8.2,4.5,21.2,-0.2
BOSTON CELTICS,2010-11,2011-12,66,48.3,91.8,39,27,.591,35.5,77.1,46.0,5.5,15.0,36.7,15.4,19.8,77.8,7.7,31.1,38.8,23.6,14.8,7.5,5.5,19.9,2.5
BOSTON CELTICS,2009-10,2010-11,82,48.2,96.5,56,26,.683,36.9,75.8,48.6,5.0,13.6,36.5,17.8,23.1,77.0,7.8,31.0,38.8,23.4,14.6,8.2,4.2,20.5,5.4
BOSTON CELTICS,2008-09,2009-10,82,48.2,99.2,50,32,.610,37.1,76.8,48.3,6.1,17.5,34.8,19.0,25.5,74.6,8.7,29.9,38.6,23.5,14.9,8.5,4.9,22.1,3.7
BOSTON CELTICS,2007-08,2008-09,82,48.5,100.9,62,20,.756,37.5,77.2,48.6,6.6,16.5,39.7,19.4,25.3,76.5,10.6,31.5,42.1,22.7,15.6,7.6,4.7,23.1,7.5
BOSTON CELTICS,2006-07,2006-07,82,48.4,95.8,24,58,.293,34.9,78.7,44.3,5.7,15.6,36.7,20.4,26.6,76.7,11.2,29.2,40.4,19.9,16.5,7.2,4.7,24.0,-3.4
BOSTON CELTICS,2005-06,2006-07,82,48.4,95.8,24,58,.293,34.9,78.7,44.3,5.7,15.6,36.7,20.4,26.6,76.7,11.2,29.2,40.4,19.9,16.5,7.2,4.7,24.0,-3.4
BOSTON CELTICS,2004-05,2005-06,82,48.5,98.0,33,49,.402,36.0,77.1,46.7,5.7,15.7,36.2,20.3,26.9,75.5,11.1,29.7,40.8,22.1,15.8,8.1,5.2,24.4,0.9
BOSTON CELTICS,2003-04,2004-05,82,48.5,101.3,45,37,.549,37.1,79.4,46.8,5.3,15.3,34.9,21.6,28.3,76.4,11.1,29.7,40.8,22.1,15.8,8.1,5.2,24.4,0.9
BOSTON CELTICS,2002-03,2002-03,82,48.4,92.7,44,38,.537,32.9,79.4,41.5,8.8,26.3,33.4,18.0,24.3,74.2,10.4,30.1,40.5,19.2,14.0,8.8,3.7,21.4,-0.4
BOSTON CELTICS,2001-02,2002-03,82,48.4,92.7,44,38,.537,32.9,79.4,41.5,8.8,26.3,33.4,18.0,24.3,74.2,10.4,30.1,40.5,19.2,14.0,8.8,3.7,21.4,-0.4
BOSTON CELTICS,2000-01,2000-01,82,48.4,94.6,36,46,.439,33.8,79.1,42.8,7.2,19.9,36.3,19.8,26.7,74.0,10.9,28.9,39.8,20.8,15.7,9.4,4.1,23.8,-2.1
BOSTON CELTICS,1999-00,1999-00,82,48.1,99.3,35,47,.427,37.2,83.9,44.4,5.1,15.4,33.1,19.8,26.5,74.5,13.5,29.5,43.0,21.2,15.4,9.7,3.5,27.1,-0.8
BOSTON CELTICS,1998-99,1999-00,82,48.1,99.3,35,47,.427,37.2,83.9,44.4,5.5,15.2,36.0,14.9,21.5,69.2,13.6,29.2,42.8,21.5,16.1,9.1,5.1,23.9,-1.9
BOSTON CELTICS,1997-98,1998-99,82,48.1,95.9,36,46,.439,36.7,84.6,43.4,5.1,15.2,33.2,17.4,24.0,72.6,14.6,24.9,39.5,22.1,16.2,12.0,4.5,26.9,-2.6
BOSTON CELTICS,1996-97,1996-97,82,48.5,100.6,15,67,.183,37.4,85.0,44.0,5.7,16.2,35.1,20.1,26.8,75.0,13.3,26.7,40.0,21.9,16.4,9.9,3.8,23.4,-7.3
BROOKLYN NETS,2024-25,2024-25,15,48.7,111.7,6,9,.400,39.3,85.3,46.1,15.5,41.0,37.7,17.7,22.0,80.3,9.2,29.9,39.1,26.6,14.2,6.7,3.7,22.8,-3.0
BROOKLYN NETS,2023-24,2023-24,82,48.3,110.4,32,50,.390,40.7,89.1,45.6,13.3,36.7,36.2,15.8,20.9,75.6,11.4,32.6,44.1,25.6,13.1,6.8,5.2,18.5,-2.9
BROOKLYN NETS,2022-23,2022-23,82,48.1,113.4,45,37,.549,41.5,85.1,48.7,12.8,33.8,37.8,17.7,22.1,80.0,8.2,32.3,40.5,25.5,13.7,7.1,6.2,21.1,0.9
BROOKLYN NETS,2021-22,2022-23,82,48.1,113.4,45,37,.549,41.5,85.1,48.7,12.8,33.8,37.8,17.7,22.1,80.0,8.2,32.3,40.5,25.5,13.7,7.1,6.2,21.1,0.9
BROOKLYN NETS,2020-21,2021-22,82,48.2,112.9,44,38,.537,42.0,88.4,47.5,11.5,31.7,36.1,17.5,21.7,80.5,10.3,34.1,44.4,25.3,14.1,7.1,5.5,20.4,0.8
BROOKLYN NETS,2019-20,2020-21,72,48.3,118.6,48,24,.667,43.1,87.3,49.4,14.2,36.1,39.2,18.1,22.5,80.4,8.9,35.5,44.4,26.8,13.5,6.7,5.3,19.0,4.5
BROOKLYN NETS,2018-19,2018-19,82,48.7,112.2,42,40,.512,40.3,89.7,44.9,12.8,36.2,35.3,19.0,25.5,74.5,11.0,35.6,46.6,23.8,15.1,6.6,4.1,21.5,-0.1
BROOKLYN NETS,2017-18,2017-18,82,48.4,106.6,28,54,.341,38.2,86.8,44.1,12.7,35.7,35.6,17.4,22.6,77.2,9.7,34.8,44.4,23.7,15.2,6.2,4.8,20.6,-3.7
BROOKLYN NETS,2016-17,2017-18,82,48.4,106.6,28,54,.341,38.2,86.8,44.1,12.7,35.7,35.6,17.4,22.6,77.2,9.7,34.8,44.4,23.7,15.2,6.2,4.8,21.0,-6.7
BROOKLYN NETS,2015-16,2016-17,82,48.2,105.8,21,61,.256,38.2,84.4,45.3,6.5,18.4,35.2,15.7,20.7,75.7,10.5,31.9,42.4,22.3,14.8,7.6,4.0,18.0,-7.4
BROOKLYN NETS,2014-15,2015-16,82,48.2,98.6,21,61,.256,38.2,84.4,45.3,6.5,18.4,35.2,15.7,20.7,74.8,10.3,32.0,42.4,20.9,13.8,7.0,4.1,19.3,-2.9
BROOKLYN NETS,2013-14,2013-14,82,48.5,98.5,44,38,.537,35.7,77.9,45.9,8.6,23.4,36.9,18.4,24.4,75.3,8.8,29.4,38.1,20.9,14.5,8.6,3.8,21.7,-1.0
BROOKLYN NETS,2012-13,2012-13,82,48.4,96.9,49,33,.598,35.9,79.8,45.0,7.7,21.5,35.7,17.5,23.9,73.1,12.8,30.0,42.8,20.3,14.7,7.3,4.8,18.3,1.8
BROOKLYN NETS,2011-12,2012-13,82,48.4,96.9,49,33,.598,35.9,79.8,45.0,7.7,21.5,35.7,17.5,23.9,73.1,12.8,30.0,42.8,19.9,15.1,7.5,3.9,19.2,-6.0
BROOKLYN NETS,2010-11,2011-12,66,48.2,93.1,22,44,.333,34.3,80.6,42.5,7.7,22.4,34.2,16.9,21.7,77.7,11.9,28.5,40.3,21.0,14.0,5.6,4.7,22.0,-6.2
BROOKLYN NETS,2009-10,2010-11,82,48.8,94.2,24,58,.293,35.6,81.0,44.0,5.6,16.3,34.3,17.4,22.9,75.9,11.1,29.8,40.8,21.0,14.0,5.6,4.7,22.0,-6.2
BROOKLYN NETS,2008-09,2010-11,82,48.8,94.2,24,70,.146,34.3,79.9,42.9,4.6,14.5,31.8,19.2,24.6,78.0,10.9,28.8,39.7,18.8,14.4,7.0,4.8,20.0,-9.1
BROOKLYN NETS,2007-08,2007-08,82,48.4,95.8,34,48,.415,34.8,78.7,44.3,6.1,17.4,34.8,20.1,27.3,73.6,11.1,30.7,41.9,23.5,15.0,6.4,4.8,22.6,-5.1
BROOKLYN NETS,2006-07,2007-08,82,48.4,95.8,34,48,.415,34.8,78.7,44.3,6.1,17.4,34.8,20.1,27.3,73.6,11.1,30.7,41.9,23.5,14.8,6.1,3.3,22.8,-0.8
BROOKLYN NETS,2005-06,2006-07,82,48.5,97.6,41,41,.500,35.5,77.8,45.7,7.4,20.4,36.3,19.1,26.3,72.7,10.0,30.8,40.8,23.9,14.8,6.1,3.3,22.8,-0.8
BROOKLYN NETS,2004-05,2004-05,82,48.5,91.4,42,40,.512,33.6,78.3,42.9,5.3,14.7,36.2,19.0,24.9,76.3,10.4,29.1,39.5,21.6,14.2,7.9,3.8,24.2,-1.5
BROOKLYN NETS,2003-04,2003-04,82,48.1,90.3,47,35,.573,34.3,77.7,44.1,4.6,13.7,33.6,17.0,22.6,75.3,10.5,30.2,40.7,24.5,14.7,8.6,3.9,21.0,2.5
BROOKLYN NETS,2002-03,2003-04,82,48.1,90.3,47,35,.573,34.3,77.7,44.1,4.6,13.7,33.6,17.0,22.6,75.3,10.5,30.2,40.7,24.5,14.7,8.6,3.9,21.0,2.5
BROOKLYN NETS,2001-02,2002-03,82,48.2,95.4,49,33,.598,35.4,80.3,44.1,4.2,12.7,33.2,20.3,26.8,75.7,12.1,30.8,42.9,23.0,14.8,8.7,4.6,21.6,5.2
BROOKLYN NETS,2000-01,2001-02,82,48.4,96.2,52,30,.634,37.1,83.1,44.6,4.9,14.6,33.8,17.1,23.3,73.5,12.7,30.7,43.3,24.3,14.5,8.7,6.0,21.1,4.2
BROOKLYN NETS,1999-00,2000-01,82,48.1,92.1,26,56,.317,33.9,79.9,42.5,4.4,13.2,33.3,19.9,26.2,75.9,11.1,28.5,39.6,19.5,14.7,7.9,5.0,24.2,-5.0
BROOKLYN NETS,1998-99,1999-00,82,48.4,98.0,31,51,.378,36.3,83.9,43.3,5.8,16.8,34.7,19.5,24.9,78.4,12.7,28.2,40.9,20.6,13.6,8.8,4.8,23.3,-1.0
BROOKLYN NETS,1997-98,1998-99,50,48.2,91.4,16,34,.320,33.8,83.2,40.6,4.5,13.6,33.1,19.2,25.0,76.9,14.3,28.7,43.0,18.5,15.0,9.8,5.5,22.7,-3.8
BROOKLYN NETS,1996-97,1998-99,50,48.2,91.4,16,34,.320,33.8,84.5,44.1,3.8,11.4,33.1,21.3,28.7,74.4,16.4,26.1,42.5,20.5,14.4,9.5,3.8,23.4,1.6
NEW YORK KNICKS,2024-25,2024-25,15,48.0,118.3,9,6,.600,44.2,87.5,50.5,14.1,35.6,39.5,15.8,19.3,82.0,9.5,32.8,42.3,27.7,12.4,6.8,3.5,17.3,6.4
NEW YORK KNICKS,2023-24,2024-25,15,48.0,118.3,9,6,.600,44.2,87.5,50.5,14.1,35.6,39.5,15.8,19.3,82.0,9.5,32.8,42.3,27.7,12.4,6.8,3.5,17.3,6.4
NEW YORK KNICKS,2022-23,2023-24,82,48.1,112.8,50,32,.610,41.3,88.7,46.5,13.2,35.8,36.9,17.0,21.8,78.0,12.7,32.5,45.2,24.4,13.2,7.5,4.1,17.6,4.6
NEW YORK KNICKS,2021-22,2022-23,82,48.7,116.0,47,35,.573,42.0,89.4,47.0,12.6,35.7,35.4,19.4,25.5,76.1,12.6,34.0,46.6,22.9,13.0,6.4,4.1,20.3,2.9
NEW YORK KNICKS,2020-21,2021-22,82,48.2,106.5,37,45,.451,37.7,86.2,43.7,13.2,36.9,35.7,18.0,24.1,74.4,11.5,34.6,46.1,21.9,13.3,7.0,4.9,20.4,-0.1
NEW YORK KNICKS,2019-20,2020-21,72,48.4,107.0,41,31,.569,39.4,86.5,45.6,11.8,30.0,39.2,16.4,20.9,78.4,9.7,35.5,45.1,21.4,12.9,7.0,5.1,20.5,2.3
NEW YORK KNICKS,2018-19,2019-20,66,48.4,105.8,21,45,.318,40.0,89.3,44.7,9.6,28.4,33.7,16.3,23.5,69.4,12.0,34.5,46.5,22.1,14.3,7.6,4.7,22.2,-6.5
NEW YORK KNICKS,2017-18,2018-19,82,48.2,104.6,17,65,.207,38.2,88.3,43.3,10.0,29.5,34.0,18.1,23.9,75.9,10.5,34.3,44.7,20.1,14.0,6.8,5.1,20.9,-9.2
NEW YORK KNICKS,2016-17,2017-18,82,48.4,104.5,29,53,.354,40.7,87.7,46.4,8.2,23.3,35.2,14.9,19.0,78.7,10.5,33.6,44.0,23.3,14.7,6.7,5.1,20.5,-3.6
NEW YORK KNICKS,2015-16,2016-17,82,48.4,104.3,31,51,.378,39.6,88.5,44.7,8.6,24.7,34.8,16.6,21.1,78.8,12.0,33.2,45.2,21.8,13.9,7.1,5.5,20.3,-3.7
NEW YORK KNICKS,2014-15,2016-17,82,48.4,104.3,31,51,.378,39.6,84.0,43.9,7.4,21.5,34.6,17.2,21.4,80.5,10.4,34.0,44.4,20.5,13.4,5.7,5.7,19.7,-2.7
NEW YORK KNICKS,2013-14,2015-16,82,48.3,98.4,32,50,.390,36.9,84.0,43.9,7.4,21.5,34.6,17.2,21.4,80.5,10.6,29.8,40.4,21.3,14.7,7.0,4.7,21.6,-9.3
NEW YORK KNICKS,2012-13,2013-14,82,48.4,98.6,37,45,.451,36.9,82.2,44.9,9.3,24.9,37.2,15.5,20.4,76.1,10.6,29.7,40.3,20.0,12.0,8.2,3.6,20.1,4.2
NEW YORK KNICKS,2011-12,2012-13,82,48.1,100.0,54,28,.659,36.5,81.6,44.8,10.9,28.9,37.6,16.0,21.1,75.9,10.9,29.7,40.6,19.3,12.0,8.2,3.6,20.1,4.2
NEW YORK KNICKS,2010-11,2011-12,66,48.3,97.8,36,30,.545,35.8,80.8,44.3,7.8,23.3,33.6,18.3,24.8,74.1,11.3,30.5,41.7,20.1,16.0,9.4,4.2,21.1,3.2
NEW YORK KNICKS,2009-10,2010-11,82,48.2,106.5,42,40,.512,38.3,83.7,45.7,9.3,25.4,36.8,20.6,25.5,80.9,10.3,30.1,40.5,21.4,13.7,7.6,5.8,21.3,0.8
NEW YORK KNICKS,2008-09,2009-10,82,48.5,102.1,29,53,.354,38.1,83.9,45.5,9.1,26.2,34.6,16.8,21.5,78.2,10.2,30.2,40.4,21.6,14.0,7.1,3.7,20.0,-3.8
NEW YORK KNICKS,2007-08,2008-09,82,48.3,105.2,32,50,.390,38.5,86.5,44.5,10.0,27.9,36.0,18.2,23.2,78.4,11.1,31.0,42.1,21.2,14.3,7.4,2.5,20.4,-2.6
NEW YORK KNICKS,2006-07,2006-07,82,48.8,97.5,33,49,.402,35.4,77.5,45.7,5.8,16.7,34.6,20.9,29.2,71.5,12.6,30.7,43.3,18.7,17.1,6.6,3.2,23.6,-2.9
NEW YORK KNICKS,2005-06,2005-06,82,48.6,95.6,23,59,.280,34.4,75.7,45.5,3.9,10.8,36.2,22.9,31.5,72.6,12.6,28.8,41.4,17.9,17.7,6.8,3.3,26.3,-6.4
NEW YORK KNICKS,2004-05,2004-05,82,48.5,97.3,33,49,.402,36.3,80.5,45.1,5.4,15.1,35.6,19.3,25.1,76.7,11.8,29.2,41.0,20.3,14.7,7.7,3.2,23.7,-2.4
NEW YORK KNICKS,2003-04,2003-04,82,48.5,92.0,39,43,.476,35.1,79.4,44.2,5.0,13.6,36.4,16.8,21.1,79.3,11.6,31.0,42.6,20.7,15.7,7.4,4.8,23.1,-1.5
NEW YORK KNICKS,2002-03,2003-04,82,48.5,92.0,39,43,.476,35.1,79.4,44.2,5.0,13.6,36.4,16.8,21.1,79.3,11.6,31.0,42.6,20.7,15.7,7.4,4.8,23.1,-1.5
NEW YORK KNICKS,2001-02,2002-03,82,48.4,95.9,37,45,.451,36.2,82.0,44.1,7.4,19.3,38.3,16.1,19.8,81.5,10.3,29.0,39.2,22.0,14.0,7.1,3.1,23.0,-1.4
NEW YORK KNICKS,2000-01,2001-02,82,48.3,91.6,30,52,.585,33.6,75.6,44.4,4.8,13.6,35.1,16.8,21.1,79.6,9.4,30.8,40.2,18.5,14.5,6.6,4.2,22.7,2.6
NEW YORK KNICKS,1999-00,1999-00,82,48.4,92.1,50,32,.610,35.3,77.7,45.5,4.3,11.4,37.5,17.2,22.0,78.1,9.8,30.7,40.5,19.4,14.6,6.3,4.3,24.2,1.5
NEW YORK KNICKS,1998-99,1998-99,50,48.4,86.4,27,23,.540,32.2,74.1,43.5,4.2,11.8,35.3,17.8,24.4,73.2,11.0,30.2,41.2,19.3,16.1,7.9,5.2,22.8,1.0
NEW YORK KNICKS,1997-98,1997-98,82,48.4,91.6,43,39,.524,34.9,78.2,44.7,4.7,13.9,33.5,17.1,22.1,77.2,11.9,29.7,41.6,21.8,15.2,7.7,3.4,23.7,2.5
NEW YORK KNICKS,1996-97,1996-97,82,48.4,95.4,57,25,.695,35.1,75.9,46.3,5.7,15.8,36.3,19.3,25.8,74.8,11.9,30.7,42.5,22.1,17.8,7.7,4.6,24.8,3.1
PHILADELPHIA 76ERS,2024-25,2024-25,14,48.7,103.9,2,12,.143,36.7,85.6,42.9,11.6,36.7,31.7,18.8,24.1,78.0,10.4,29.4,39.8,21.2,14.5,9.0,3.6,21.4,-8.8
PHILADELPHIA 76ERS,2023-24,2024-25,14,48.7,103.9,2,12,.143,36.7,85.6,42.9,11.6,36.7,31.7,18.8,24.1,78.0,10.4,29.4,39.8,21.2,14.5,9.0,3.6,21.4,-8.8
PHILADELPHIA 76ERS,2022-23,2023-24,82,48.2,114.6,47,35,.573,41.5,89.4,46.4,12.1,33.3,36.3,19.5,23.6,82.6,11.0,31.9,43.0,24.9,12.0,8.5,6.0,20.3,3.0
PHILADELPHIA 76ERS,2021-22,2022-23,82,48.5,115.2,54,28,.659,40.8,83.8,48.7,12.6,32.6,38.7,21.0,25.1,83.5,8.7,32.2,40.9,25.2,13.7,7.7,4.7,20.4,4.3
PHILADELPHIA 76ERS,2020-21,2021-22,82,48.3,109.9,51,31,.622,39.4,84.5,46.6,11.6,31.8,36.4,19.6,23.8,82.1,8.5,33.8,42.3,23.7,12.5,7.7,5.3,19.4,2.6
PHILADELPHIA 76ERS,2019-20,2021-22,82,48.3,109.9,51,31,.622,39.4,84.5,46.6,11.3,30.1,37.4,19.6,25.5,76.7,10.0,35.0,45.1,23.7,14.4,9.1,6.2,20.2,5.6
PHILADELPHIA 76ERS,2018-19,2019-20,73,48.2,110.7,43,30,.589,41.1,87.9,46.8,11.6,31.6,36.8,16.9,22.4,75.5,10.5,35.0,45.4,25.8,14.2,8.0,5.3,20.9,2.4
PHILADELPHIA 76ERS,2017-18,2018-19,82,48.3,115.2,51,31,.622,41.5,88.2,47.1,10.8,30.2,35.9,21.2,27.5,77.1,10.9,36.9,47.8,26.9,14.9,7.4,5.3,21.3,2.7
PHILADELPHIA 76ERS,2016-17,2017-18,82,48.2,109.8,52,30,.634,40.8,86.6,47.2,11.0,29.8,36.9,17.1,22.8,75.2,10.9,36.5,47.4,27.1,16.5,8.3,5.1,22.1,4.5
PHILADELPHIA 76ERS,2015-16,2016-17,82,48.4,102.4,28,54,.341,37.7,85.3,44.2,10.1,29.8,34.0,17.0,22.0,77.1,9.8,33.0,42.8,23.8,16.7,8.4,5.1,21.9,-5.7
PHILADELPHIA 76ERS,2014-15,2015-16,82,48.3,97.4,10,72,.122,36.2,84.0,43.1,9.3,27.5,33.9,15.7,22.6,69.4,9.5,31.8,41.2,21.5,16.4,8.3,6.0,21.7,-10.2
PHILADELPHIA 76ERS,2013-14,2014-15,82,48.3,92.0,18,64,.220,33.7,82.6,40.8,8.4,26.3,32.0,16.1,23.8,67.6,11.9,30.9,42.9,20.5,17.7,9.6,5.9,21.7,-9.0
PHILADELPHIA 76ERS,2012-13,2013-14,82,48.4,99.5,19,63,.232,37.9,87.2,43.5,7.0,22.5,31.2,16.6,23.4,71.0,11.6,31.2,42.7,21.8,16.9,9.3,4.0,22.5,-10.5
PHILADELPHIA 76ERS,2011-12,2012-13,82,48.2,93.2,34,48,.415,37.3,84.1,44.4,6.3,17.5,36.0,12.2,16.8,72.9,10.9,30.4,41.3,22.8,13.0,7.4,4.7,18.4,-3.3
PHILADELPHIA 76ERS,2010-11,2011-12,66,48.2,93.6,35,31,.530,37.4,83.6,44.8,5.3,14.6,36.2,13.5,18.2,74.2,10.7,32.5,43.2,22.0,11.2,8.0,5.2,17.5,4.2
PHILADELPHIA 76ERS,2009-10,2010-11,82,48.6,99.0,41,41,.500,38.1,82.6,46.1,5.4,15.2,35.5,17.4,22.6,77.0,10.4,31.4,41.8,22.7,13.0,7.6,4.3,19.4,1.5
PHILADELPHIA 76ERS,2008-09,2009-10,82,48.3,97.7,27,55,.329,37.6,81.8,46.0,5.8,16.8,34.3,16.7,22.0,75.6,11.5,29.5,41.0,21.0,14.5,8.1,5.4,20.5,-3.9
PHILADELPHIA 76ERS,2007-08,2008-09,82,48.2,97.4,41,41,.500,36.5,79.7,45.9,4.2,13.1,31.8,20.1,27.0,74.5,12.7,28.5,41.2,20.1,14.1,8.0,5.1,20.1,0.1
PHILADELPHIA 76ERS,2006-07,2006-07,82,48.5,94.9,35,47,.427,35.8,78.1,45.8,3.5,10.0,34.5,20.0,26.0,76.7,11.0,28.7,39.7,20.4,15.3,7.2,4.8,20.4,-3.0
PHILADELPHIA 76ERS,2005-06,2006-07,82,48.5,94.9,35,47,.463,36.6,79.8,45.8,4.6,12.6,36.4,21.6,28.4,76.0,10.6,29.6,40.2,20.2,14.1,7.9,4.9,20.9,-2.0
PHILADELPHIA 76ERS,2004-05,2004-05,82,48.4,99.1,43,39,.524,35.9,82.1,43.7,6.2,17.7,34.8,21.1,26.8,78.9,11.1,30.9,42.0,20.9,15.5,9.2,3.9,22.9,-0.7
PHILADELPHIA 76ERS,2003-04,2004-05,82,48.4,99.1,43,39,.524,35.9,82.1,43.7,6.2,17.7,34.8,21.1,26.8,78.9,11.1,30.9,42.0,20.9,15.5,9.2,3.9,22.9,-0.7
PHILADELPHIA 76ERS,2002-03,2002-03,82,48.4,96.8,48,34,.585,36.3,81.0,44.8,3.0,9.6,31.1,21.3,27.5,77.5,12.7,29.5,42.2,21.6,14.8,10.3,3.5,22.0,2.3
PHILADELPHIA 76ERS,2001-02,2002-03,82,48.4,96.8,48,34,.585,36.3,81.0,44.8,3.0,9.6,31.1,21.3,27.5,77.5,12.7,29.5,42.2,21.6,14.8,10.3,3.5,22.0,2.3
PHILADELPHIA 76ERS,2000-01,2000-01,82,48.4,94.7,56,26,.683,35.4,79.1,44.7,3.2,9.8,32.6,20.7,27.8,74.5,13.1,31.7,44.8,20.6,15.8,8.4,5.0,20.4,4.3
PHILADELPHIA 76ERS,1999-00,2000-01,82,48.4,94.7,56,26,.683,35.4,79.1,44.7,3.2,9.8,32.6,20.7,27.8,74.5,13.1,31.7,44.8,20.6,15.8,8.4,5.0,20.4,4.3
PHILADELPHIA 76ERS,1998-99,1999-00,82,48.4,94.8,49,33,.598,36.5,82.6,44.2,2.5,7.8,32.3,19.2,27.1,70.8,14.0,30.1,44.1,22.2,15.7,9.6,4.7,23.6,1.3
PHILADELPHIA 76ERS,1997-98,1997-98,82,48.2,93.3,31,51,.378,34.6,78.2,44.3,3.0,9.9,30.0,21.1,28.7,73.7,13.7,28.0,41.7,21.1,16.5,8.9,6.0,22.9,-2.4
PHILADELPHIA 76ERS,1996-97,1997-98,82,48.2,93.3,31,51,.378,34.6,78.2,44.3,3.0,9.9,30.0,21.1,28.7,73.7,13.7,28.0,41.7,21.1,16.5,8.9,6.0,22.9,-2.4
TORONTO RAPTORS,2024-25,2024-25,15,49.0,113.4,3,12,.200,42.7,92.3,46.3,10.5,31.0,34.0,17.4,23.3,74.6,13.8,31.6,45.4,28.7,16.5,7.7,5.2,23.4,-6.1
TORONTO RAPTORS,2023-24,2023-24,82,48.3,112.4,25,57,.305,42.3,89.7,47.1,11.5,33.1,34.7,16.3,21.6,75.6,10.9,31.8,42.7,28.5,14.0,7.7,4.7,18.4,-6.4
TORONTO RAPTORS,2022-23,2023-24,82,48.3,112.4,25,57,.305,42.3,89.7,47.1,11.5,33.1,34.7,16.3,21.6,75.6,10.9,31.8,42.7,28.5,14.0,7.7,4.7,18.4,-6.4
TORONTO RAPTORS,2021-22,2022-23,82,48.3,112.9,41,41,.500,41.9,91.3,45.9,10.7,32.0,33.5,18.4,23.4,78.4,12.7,30.3,43.0,23.9,11.7,9.4,5.2,20.0,1.5
TORONTO RAPTORS,2020-21,2022-23,82,48.3,112.9,41,41,.500,41.9,91.3,45.9,10.7,34.2,34.9,16.2,21.3,75.9,13.4,32.0,45.3,22.1,12.5,9.0,4.6,19.6,2.3
TORONTO RAPTORS,2019-20,2019-20,72,48.3,112.8,53,19,.736,40.2,87.9,45.8,13.8,37.0,37.4,18.5,23.2,79.6,9.5,35.9,45.4,25.2,14.8,8.8,5.0,21.7,6.2
